-0.22, 0.38, -0.41, -1.03, -0.17, 0.06, 0.01, -0.41, 0.24, 0.46, -0.98, -1.13
-0.35, 0.43, -0.50, -0.85, -0.03, 0.12, 0.37, -0.15, 0.01, 0.36, -0.83, -1.04
-0.57, -0.25, -0.53, -0.60, 0.19, 0.19, 0.46, -0.01, 0.47, 0.50, -0.70, -0.84
-0.02, -0.01, -0.01, -0.58, 0.17, 0.14, -0.27, -0.19, 0.58, 0.57, -0.55, -0.82
-0.14, -0.09, -0.72, -0.45, 0.15, 0.20, 0.07, 0.19, 0.97, 0.31, -0.45, -0.77
0.09, 0.26, -0.50, -0.50, 0.17, 0.10, 0.54, 0.78, 0.36, 0.49, -0.45, -0.64
0.07, 0.02, -0.20, -0.39, 0.20, 0.12, 0.14, -0.52, 1.25, 0.31, -0.49, -0.52
0.17, -0.27, -0.48, -0.42, 0.06, 0.20, 0.16, 0.60, 0.67, 0.15, -0.33, -0.47
0.05, 0.11, 0.05, -0.31, 0.02, 0.31, 0.37, 0.03, 0.27, 0.20, -0.36, -0.53
-0.17, -0.15, 0.00, -0.41, 0.04, 0.26, 0.21, -0.21, 0.93, 0.04, -0.36, -0.48
0.13, -0.07, 0.01, -0.52, -0.06, 0.25, -0.16, 0.42, 0.74, 0.14, -0.45, -0.49
0.24, 0.21, 0.00, -0.54, -0.14, 0.32, 0.04, 0.50, 0.82, 0.01, -0.52, -0.51
-0.06, -0.03, 0.00, -0.58, -0.23, 0.37, 0.13, 0.11, 0.54, -0.02, -0.58, -0.50
-0.15, 0.07, -0.06, -0.61, -0.23, 0.33, 0.42, 0.21, 0.47, -0.04, -0.61, -0.52
-0.02, 0.02, -0.09, -0.65, -0.24, 0.33, 0.08, -0.13, 0.31, -0.04, -0.62, -0.52
-0.18, 0.07, -0.03, -0.71, -0.21, 0.34, 0.18, -0.06, 0.42, -0.03, -0.63, -0.60
0.05, 0.00, -0.05, -0.76, -0.25, 0.42, -0.06, -0.20, 0.72, -0.06, -0.62, -0.66
-0.10, 0.12, 0.06, -0.84, -0.22, 0.42, 0.15, 0.10, 0.64, 0.03, -0.74, -0.71
-0.57, -0.02, 0.07, -0.91, -0.24, 0.38, 0.23, 0.46, 0.64, 0.08, -0.87, -0.69
0.05, 0.03, -0.03, -1.11, -0.31, 0.35, 0.07, 0.05, 0.36, 0.16, -0.91, -0.64
-0.05, -0.53, -0.13, -1.10, -0.31, 0.41, -0.26, -0.52, 0.52, -0.04, -0.93, -0.64
-0.24, 0.01, 0.66, -1.10, -0.36, 0.39, -0.51, -0.28, 0.71, -0.01, -1.05, -0.68
0.07, -0.63, 0.34, -1.33, -0.40, 0.21, -0.07, 0.59, -0.03, 0.33, -1.30, -0.69
0.38, 0.16, -0.08, -1.39, -0.55, 0.15, -0.56, 0.00, 0.41, 0.12, -1.38, -0.83
0.14, 0.17, 0.04, -1.34, -0.54, 0.19, -0.14, -0.31, 0.25, 0.06, -1.31, -0.88
-0.46, -0.55, -0.22, -1.19, -0.42, 0.14, 0.12, 0.38, -0.44, 0.26, -1.27, -0.96
-0.20, -0.50, 0.02, -1.23, -0.29, -0.00, -0.22, -0.54, -0.64, 0.49, -1.30, -0.89
0.21, -0.84, 0.05, -1.32, -0.16, 0.05, -0.42, -0.08, -1.03, 0.66, -1.28, -0.94
-0.18, 0.19, -0.03, -1.25, -0.29, -0.29, -0.23, -0.03, -0.08, 0.85, -1.18, -1.05
-0.49, -0.10, -0.01, -1.33, -0.14, -0.18, 0.60, 1.20, -1.21, 1.24, -1.14, -0.73
-0.42, 0.10, 0.00, -1.48, 0.04, -0.25, 0.50, 0.49, -1.15, 1.35, -1.05, -0.48
-0.44, 0.68, 0.38, -1.30, 0.13, -0.20, 0.78, 0.40, -0.83, 1.14, -0.90, -0.29
-0.45, 1.20, -0.11, -1.23, 0.04, -0.42, 1.90, 2.31, -2.45, 1.18, -0.79, -0.24
-0.61, 1.28, -0.14, -1.07, 0.09, -0.34, 1.50, 1.24, -0.74, 1.22, -0.82, -0.06
-0.59, 1.70, 1.28, -0.72, 0.05, -0.31, 0.82, 0.69, -1.70, 0.68, -0.64, -0.02
-0.27, 2.11, 0.55, -0.94, 0.08, -0.50, 2.10, 2.28, -3.26, 1.12, -0.68, 0.02
-0.95, 1.51, 0.03, -0.61, 0.13, -0.22, 1.84, 0.44, -1.37, 0.85, -0.58, 0.00
-1.09, 1.80, 0.57, -0.44, 0.01, -0.27, 1.72, 1.56, -2.21, 0.62, -0.39, 0.07
-1.34, 0.68, 0.33, -0.44, 0.01, -0.38, 1.55, 0.27, -1.43, 0.73, -0.50, 0.11
-0.84, 0.98, 0.50, -0.42, -0.14, -0.44, 0.68, 0.39, -1.59, 0.40, -0.39, 0.07
-0.03, 0.97, -0.14, -0.49, -0.10, -0.34, 0.79, 0.05, -1.01, 0.61, -0.44, -0.02
0.75, 1.31, -0.22, -0.36, -0.08, -0.04, 0.21, 1.47, -0.81, 0.29, -0.28, -0.32
0.03, -0.69, 0.21, 0.19, -0.02, 0.22, 0.02, 0.50, -1.14, -0.07, -0.21, -0.31
0.32, -1.94, 0.48, 0.09, -0.05, 0.01, -0.85, 0.05, -1.32, -0.21, -0.09, -0.17
0.10, -0.92, -0.15, -0.14, -0.00, 0.13, -0.21, -0.82, -0.35, 0.08, -0.03, -0.04
0.30, 0.11, -0.59, -0.14, 0.03, 0.11, 0.30, 0.48, 0.00, 0.05, -0.03, -0.11
0.13, -0.31, -0.56, -0.04, 0.03, 0.08, 0.28, 0.44, 0.00, -0.08, -0.05, -0.11
0.04, -0.66, -0.02, 0.04, -0.01, 0.09, -0.15, -0.37, -0.25, -0.18, -0.03, -0.02
-0.08, -0.22, 0.00, -0.14, 0.03, -0.03, 0.17, 0.15, -0.40, 0.21, -0.06, 0.04
0.24, 0.42, -0.19, -0.20, -0.00, -0.06, 0.27, 0.36, -0.45, 0.17, -0.04, 0.01
-0.15, 0.20, -0.20, -0.03, 0.00, 0.06, 0.52, -0.07, -0.80, -0.05, -0.08, -0.11
-0.09, 0.38, 0.11, 0.01, 0.04, 0.02, 0.38, 0.35, -0.80, -0.02, -0.02, -0.13
-0.18, 0.10, -0.07, 0.04, 0.04, 0.01, 0.31, 0.24, -0.57, -0.06, 0.03, -0.07
-0.15, 0.12, 0.10, 0.08, 0.05, 0.05, 0.19, 0.07, -0.46, -0.07, 0.06, -0.03
-0.16, 0.08, -0.01, 0.06, 0.03, 0.01, 0.23, 0.15, -0.42, -0.06, 0.06, -0.01
-0.30, -0.04, -0.02, 0.09, 0.04, 0.03, 0.17, -0.34, -0.35, -0.04, 0.05, -0.01
