1.18, 0.56, -0.05, -1.05, -0.05, 0.32, -0.48, 0.48, 0.28, 0.55, -0.79, -0.50
-0.20, 0.65, -0.04, -1.08, -0.05, 0.30, 0.51, 0.22, -1.31, 0.27, -0.81, -0.74
0.01, 0.28, -0.02, -0.87, 0.04, 0.22, 0.48, -0.33, -0.77, 0.22, -0.78, -0.70
0.07, -0.26, -0.38, -0.80, 0.02, 0.06, -0.19, 0.51, -0.39, 0.30, -0.67, -0.64
-0.07, 0.02, -0.29, -0.71, 0.06, 0.08, -0.24, 0.14, -0.45, 0.45, -0.66, -0.65
0.07, 0.45, -0.57, -0.71, 0.05, 0.03, 0.01, 0.27, -0.32, 0.37, -0.46, -0.64
-0.13, -0.11, -0.34, -0.56, 0.14, 0.18, 0.00, 0.29, -0.08, 0.43, -0.44, -0.55
-0.16, -0.41, -0.35, -0.66, 0.16, 0.08, -0.49, 0.30, 0.05, 0.43, -0.43, -0.44
0.37, -0.07, -0.48, -0.63, 0.11, 0.10, -0.16, 0.25, -0.13, 0.43, -0.46, -0.43
0.23, 0.33, -0.41, -0.58, 0.12, 0.13, 0.00, 0.25, 0.04, 0.31, -0.38, -0.45
-0.34, 0.04, -0.33, -0.48, 0.11, 0.18, -0.02, 0.38, -0.09, 0.35, -0.35, -0.39
0.00, 0.09, -0.04, -0.48, 0.16, 0.11, -0.01, -0.14, -0.22, 0.32, -0.34, -0.32
0.05, -0.19, -0.14, -0.37, 0.08, 0.08, -0.44, 0.39, 0.10, 0.25, -0.33, -0.36
0.15, 0.07, -0.12, -0.37, 0.01, 0.04, -0.08, 0.51, -0.57, 0.27, -0.32, -0.34
0.12, -0.50, 0.07, -0.36, 0.06, 0.14, -0.65, -0.46, 0.08, 0.07, -0.38, -0.25
0.21, -0.30, -0.18, -0.49, -0.04, 0.11, -0.65, 0.08, -0.15, 0.10, -0.42, -0.37
0.18, -0.03, -0.01, -0.53, -0.06, 0.20, -0.58, 0.03, 0.27, 0.15, -0.45, -0.46
-0.12, -0.24, 0.11, -0.59, -0.11, 0.25, -0.66, -0.04, 0.00, 0.11, -0.54, -0.51
0.03, -0.21, 0.08, -0.72, -0.16, 0.23, -0.44, -0.17, -0.02, 0.13, -0.64, -0.52
0.23, -0.73, 0.16, -0.79, -0.14, 0.27, -1.34, -0.24, 0.09, 0.09, -0.69, -0.55
-0.09, -0.49, 0.45, -0.89, -0.16, 0.34, -1.48, -0.16, -0.06, 0.13, -0.86, -0.65
-0.04, 0.06, 0.31, -1.16, -0.25, 0.24, -0.92, 0.29, -0.49, 0.15, -0.96, -0.69
0.18, -0.35, 0.55, -1.22, -0.19, 0.42, -1.34, -0.51, -0.66, -0.07, -0.97, -0.67
0.34, -0.39, 1.20, -1.37, -0.16, 0.52, -1.86, -0.30, -0.13, 0.18, -1.18, -0.70
0.20, -0.55, 0.53, -1.76, -0.33, 0.43, -2.16, 0.01, 0.22, 0.20, -1.32, -0.95
0.21, 0.00, 0.62, -1.86, -0.39, 0.44, -1.36, 0.02, -1.31, 0.23, -1.48, -1.18
0.20, -0.10, 1.17, -1.81, -0.31, 0.49, -1.91, -0.98, -1.14, 0.11, -1.69, -1.30
-0.26, 0.15, 0.68, -1.92, -0.27, 0.20, -1.39, 0.35, -1.56, 0.23, -1.79, -1.40
-0.30, 0.28, 0.39, -1.78, -0.36, 0.05, -1.31, 0.19, -0.36, 0.38, -1.83, -1.47
-0.51, -0.61, -0.15, -1.88, -0.25, -0.12, -1.56, -0.48, -0.55, 0.58, -1.90, -1.44
-0.72, 0.11, 0.41, -1.88, -0.20, -0.22, -1.56, 0.00, -1.84, 0.84, -1.84, -1.49
-0.28, -0.08, 0.07, -1.77, -0.05, -0.07, -0.62, -0.62, -1.86, 1.08, -1.58, -1.28
-0.37, -0.38, 0.27, -1.80, 0.19, -0.19, -0.68, 0.30, -1.53, 1.54, -1.63, -1.01
-0.62, 0.17, -0.06, -1.66, 0.09, -0.46, -0.45, -0.44, -0.20, 1.21, -1.27, -0.69
0.13, 1.74, 0.28, -1.50, 0.11, -0.76, 0.56, 2.80, -1.71, 1.64, -1.20, -0.37
-0.30, 0.99, 0.10, -1.35, 0.17, -0.84, 0.86, 1.22, -1.43, 1.76, -1.18, -0.13
-0.40, 0.71, -0.46, -1.01, 0.14, -0.68, 0.98, 0.83, -0.39, 1.42, -0.99, -0.05
-0.57, 2.36, -0.45, -0.91, 0.01, -0.68, 1.39, 0.61, -0.95, 1.01, -0.69, 0.06
-0.84, 1.24, 0.43, -0.53, 0.18, -0.34, 0.73, 0.55, -1.22, 0.90, -0.62, 0.03
-0.81, 1.94, 0.35, -0.62, 0.13, -0.44, 1.05, 0.63, -1.39, 0.92, -0.48, 0.03
-0.71, 1.71, 0.11, -0.37, 0.13, -0.37, 1.41, 1.01, -1.13, 0.56, -0.37, 0.00
