2.46, -3.36, 5.45, 1.20, 0.10, -0.74, -10.16, -5.05, 1.19, -0.19, 0.43, 2.36
2.98, -1.08, 2.07, -0.39, 0.15, -0.03, -4.77, -3.69, 1.24, 0.78, -0.08, 0.59
1.90, -0.72, 0.40, -0.87, 0.15, 0.98, -3.00, -1.23, 3.58, 0.11, -0.31, -0.54
1.56, -0.52, 0.85, -1.49, -0.02, 1.03, -3.00, 0.26, 1.90, 0.31, -0.77, -1.28
0.92, -0.75, 0.90, -1.59, -0.14, 1.13, -3.18, -0.47, -0.42, -0.17, -1.15, -1.66
1.41, 0.14, 0.89, -2.11, -0.16, 1.29, -2.38, -0.16, -0.37, 0.26, -1.35, -2.15
0.51, -0.12, 0.32, -2.20, -0.27, 1.08, -3.09, 1.60, -0.19, 0.64, -1.39, -2.54
0.13, -0.81, 1.31, -2.06, -0.25, 1.32, -2.88, 0.63, -1.77, 0.47, -1.65, -2.43
0.57, 0.07, 1.41, -2.24, -0.22, 1.19, -2.73, 0.76, -1.68, 0.70, -1.79, -2.31
1.04, -0.14, 0.81, -2.23, -0.27, 1.28, -1.66, 0.15, -2.94, 0.35, -1.77, -2.27
-0.11, 1.70, 0.96, -1.61, -0.15, 1.41, -1.26, 2.17, -0.64, 0.50, -1.46, -2.30
0.98, 1.84, -0.68, -1.82, -0.60, 0.89, 0.97, 4.36, -1.24, 0.51, -1.74, -1.93
-0.29, 1.07, 0.10, -0.79, -0.27, 1.31, 0.46, 0.37, -0.80, -0.23, -1.49, -1.68
-0.06, -0.31, 0.26, -0.88, -0.44, 1.00, -2.08, -0.11, 0.81, -0.32, -1.17, -1.85
0.80, -0.53, -0.28, -1.15, -0.61, 0.89, -0.91, 1.80, -0.13, -0.01, -1.44, -1.81
-0.90, -0.59, 0.80, -0.73, -0.41, 1.31, -0.45, 0.05, -1.38, -0.21, -1.36, -1.35
-0.41, 1.13, 0.65, -0.82, -0.39, 0.81, 0.08, -0.31, -1.34, -0.04, -1.14, -1.36
0.60, 1.03, 0.27, -1.04, -0.37, 0.54, 0.06, -0.27, -0.04, 0.20, -1.10, -1.24
0.13, 0.09, -1.16, -0.89, -0.62, 0.57, -0.39, 0.95, 0.78, 0.02, -1.34, -0.98
-0.92, 1.52, -0.92, -0.55, -0.45, 0.60, 0.68, 0.39, -0.70, -0.90, -1.11, -0.94
0.54, -0.35, 0.64, -0.58, -0.43, 0.45, 0.58, 1.57, -0.43, -0.04, -0.84, -0.77
-0.21, 0.31, -0.35, -0.35, -0.40, 0.51, 0.05, 1.25, 0.28, -0.21, -0.83, -0.92
-0.05, 0.46, -0.43, -0.34, -0.34, 0.48, 0.95, 1.26, -0.26, -0.89, -0.73, -0.89
0.35, -1.28, 0.26, -0.26, -0.27, 0.53, 0.70, -1.82, 0.11, -0.77, -0.56, -0.63
0.07, 0.18, -0.22, -0.32, -0.32, 0.36, 0.93, -1.52, 0.18, -0.92, -0.92, -0.61
0.48, 0.73, 0.03, -0.52, -0.35, 0.18, -0.06, 1.68, 0.52, -0.17, -0.56, -0.52
0.32, -0.03, -0.11, -0.13, -0.39, 0.37, -1.28, 3.46, 0.08, -1.58, -0.64, -0.53
0.21, -0.70, 0.02, -0.14, -0.34, 0.45, 0.61, -1.82, -0.35, -3.74, -0.42, -0.51
-0.31, -0.38, 0.03, -0.13, -0.29, 0.47, 0.16, -1.23, -0.80, -2.02, -0.37, -0.74
-0.42, -0.21, -0.14, -0.44, -0.20, 0.33, 0.92, -1.78, -0.27, -0.60, -0.18, -0.62
0.23, 0.00, -0.04, -0.59, -0.16, 0.21, -0.32, 0.67, 0.39, 0.16, -0.14, -0.67
0.40, 0.10, -0.58, -0.68, -0.17, 0.18, 0.17, 0.51, 0.35, -0.27, -0.21, -0.63
0.44, 0.25, 0.11, -0.48, -0.18, 0.37, 0.04, -0.03, -0.15, -0.51, -0.13, -0.75
0.45, -0.64, 0.42, -0.70, -0.10, 0.24, 0.92, -0.12, -0.02, -0.02, -0.27, -0.54
0.06, -0.88, 0.14, -0.63, -0.21, 0.31, -0.70, -1.02, 0.10, 0.39, -0.17, -0.76
0.38, 0.21, 0.26, -1.17, -0.30, 0.14, -1.20, 2.04, 0.87, 0.57, -0.18, -0.54
-0.35, -0.29, 0.42, -0.53, -0.18, 0.59, -0.63, 1.03, -0.70, -1.96, -0.36, -0.22
-0.09, -0.62, 0.39, -0.99, -0.07, 0.31, 2.22, -6.84, -0.39, -0.68, -0.40, -0.28
0.62, -0.62, -0.78, -1.42, -0.22, 0.36, 0.64, -3.58, 0.00, 2.43, 0.05, -1.11
1.20, -2.28, -0.22, -1.48, -0.16, 0.35, -1.01, -0.36, -1.02, 4.23, -0.40, -0.95
0.25, -2.02, 0.58, -0.99, -0.05, 0.47, -2.57, 0.58, -0.94, 3.72, -0.41, 0.23
-0.10, -1.39, 0.17, -1.14, 0.05, 0.16, -0.46, 1.42, -0.90, 1.67, -0.36, 0.01
0.10, -0.16, 0.20, -1.02, 0.12, 0.02, 0.20, -0.84, -0.44, 0.55, -0.19, -0.08
-0.10, 0.45, -0.34, -1.08, 0.29, 0.03, 0.87, -0.42, -1.00, 1.04, -0.04, -0.46
-0.84, 0.39, 0.48, -1.04, 0.70, 0.12, 0.92, -0.40, -1.80, 1.25, -0.16, -0.71
-1.29, 1.57, 0.40, -0.95, 0.67, 0.34, 1.53, 0.34, -1.68, 1.07, 0.02, -0.84
-0.67, 1.96, 1.00, -1.02, 0.71, 0.20, 0.66, 1.51, -2.32, 1.43, 0.10, -1.07
-0.66, 2.00, 0.68, -1.06, 0.86, 0.28, 1.10, 2.19, -2.20, 1.40, 0.03, -1.05
-0.65, 1.65, 0.46, -0.97, 0.95, 0.35, 1.23, 2.16, -1.73, 1.30, -0.01, -0.96
-0.61, 2.15, -0.22, -0.99, 0.67, 0.00, 1.51, 2.90, 0.19, 1.29, -0.26, -0.75
-1.42, 1.45, 0.37, -0.78, 0.35, -0.04, 1.25, 0.47, -1.58, 0.90, -0.36, -0.71
-0.36, 0.07, 0.68, -0.88, 0.36, -0.11, 0.49, 1.32, -1.53, 1.32, -0.45, -0.53
0.69, 1.51, 0.07, -1.19, 0.06, -0.26, 0.08, 1.56, -0.41, 1.18, -0.42, -0.26
1.30, -0.92, -0.45, -0.78, 0.23, -0.01, -0.65, 1.04, 0.77, 0.97, -0.46, -0.34
1.33, -1.63, -1.47, -0.75, -0.02, -0.22, -0.29, 0.75, 1.45, 0.84, -0.50, -0.22
1.78, -0.20, -1.35, -0.52, -0.01, -0.06, -0.41, 0.89, 0.90, 0.59, -0.24, -0.07
1.43, -0.15, -0.90, 0.05, 0.11, 0.15, -0.56, 0.21, 0.82, 0.06, -0.03, -0.16
0.47, -0.66, 0.27, 0.09, 0.23, 0.21, -0.52, -0.11, 0.13, 0.20, -0.15, -0.15
0.30, 0.12, -0.60, -0.15, -0.05, -0.03, 0.69, 1.89, -0.55, 0.34, -0.02, -0.14
-0.39, 0.48, -0.24, 0.22, 0.07, 0.18, 0.84, 0.20, -0.56, -0.37, -0.01, -0.14
-0.22, 0.13, 0.50, 0.16, 0.07, 0.05, 0.10, 0.05, -0.61, 0.12, 0.04, -0.03
-0.13, -0.13, -0.26, 0.01, 0.00, -0.09, 0.43, 0.27, -0.29, 0.03, 0.04, -0.03
-0.52, 0.52, -0.05, 0.04, 0.13, -0.04, 0.50, 0.00, -0.21, 0.17, 0.03, 0.09
0.14, -0.14, -0.15, -0.05, -0.00, -0.09, 0.13, 0.20, -0.26, 0.06, 0.03, -0.03
0.08, -0.22, 0.00, 0.02, 0.09, 0.05, -0.09, -0.19, -0.06, 0.13, -0.03, 0.02
0.10, 0.49, 0.11, -0.03, -0.08, -0.02, 0.28, 0.23, -0.32, -0.13, -0.02, -0.05
-0.25, 0.08, -0.17, 0.01, 0.05, 0.08, 0.37, -0.09, 0.00, 0.08, -0.00, -0.02
0.00, 0.12, -0.21, -0.05, -0.03, 0.00, 0.31, 0.20, -0.19, -0.04, -0.01, -0.01
0.25, -0.12, -0.09, -0.04, 0.03, 0.05, 0.08, 0.63, -0.20, 0.12, -0.04, 0.01
0.19, -0.29, -0.12, -0.05, -0.04, 0.03, -0.17, -0.08, 0.58, -0.04, -0.03, 0.05
0.03, -0.07, -0.06, -0.09, -0.05, -0.01, 0.34, 0.46, -0.72, 0.23, -0.15, 0.03
-0.03, 0.02, -0.05, 0.09, -0.05, -0.05, 0.23, 0.07, -0.05, -0.12, -0.02, 0.03
-0.20, -0.27, -0.62, 0.06, -0.06, 0.04, 0.73, -0.23, -0.55, 0.03, -0.00, 0.09
-0.27, 0.04, -0.45, 0.12, -0.02, 0.15, 0.47, -1.25, -0.28, -0.30, -0.05, -0.10
-0.02, 0.14, -0.28, -0.10, -0.00, -0.05, 0.53, 0.79, -0.14, 0.35, -0.01, 0.02
0.38, 0.04, 0.00, -0.09, 0.00, -0.16, -0.74, -0.16, -0.16, 0.06, -0.00, 0.03
0.39, -0.65, 0.12, -0.22, 0.02, -0.26, -0.50, 0.53, 0.15, 0.59, -0.16, 0.20
1.24, -1.09, -0.47, -0.50, -0.15, -0.48, -0.89, 0.25, 2.16, 0.54, -0.21, 0.30
1.32, -0.99, -0.09, -0.43, -0.24, -0.26, -1.71, -0.16, 2.19, 0.39, -0.50, 0.27
1.69, -2.10, 0.09, -0.98, -0.57, -0.63, -2.35, 0.34, 2.68, 1.00, -0.92, 0.53
1.44, -1.75, 0.41, -1.39, -0.91, -0.81, -2.69, 0.08, 2.17, 1.07, -1.29, 0.80
1.48, -1.53, 0.58, -1.67, -1.18, -0.90, -2.97, -0.09, 1.83, 1.21, -1.69, 1.05
0.80, -1.98, 1.25, -1.96, -1.38, -1.00, -3.38, -0.02, 0.76, 1.38, -1.98, 1.41
0.44, -1.04, 1.45, -2.19, -1.78, -1.14, -3.80, -0.53, 0.40, 1.05, -2.21, 1.78
-0.36, -0.79, 1.85, -2.41, -1.79, -1.06, -3.42, -0.57, -0.95, 1.11, -2.43, 2.11
-0.37, -0.23, 2.61, -2.65, -1.91, -1.40, -3.97, -0.59, -1.81, 0.98, -2.57, 2.42
-1.03, -0.72, 2.11, -2.63, -1.91, -1.40, -3.53, -1.04, -2.59, 0.61, -2.64, 2.60
-1.81, -0.37, 2.34, -2.51, -1.84, -1.35, -3.72, -1.36, -2.99, 0.24, -2.58, 2.74
-1.16, -0.26, 1.83, -2.44, -1.72, -1.31, -3.24, -0.96, -3.77, -0.02, -2.43, 2.82
-1.59, -0.11, 2.13, -2.19, -1.40, -1.25, -2.65, -1.18, -4.08, -0.46, -2.27, 2.85
-0.72, 0.55, 2.04, -1.93, -1.02, -1.18, -2.68, -1.33, -3.16, -0.74, -2.12, 2.68
-0.59, -0.12, 0.31, -1.83, -0.86, -1.06, -1.51, -1.64, -2.63, -1.04, -1.86, 2.20
-0.97, -0.73, 0.62, -1.53, -0.57, -0.83, -2.03, -1.57, -2.49, -1.01, -1.52, 1.78
-0.58, -0.08, -0.04, -1.41, -0.73, -0.77, -0.65, -1.81, -2.58, -0.97, -1.29, 1.35
-0.97, 0.23, 0.45, -1.15, -0.54, -0.51, -0.66, -1.36, -2.62, -0.86, -0.88, 0.87
-1.09, 1.10, 0.07, -0.93, -0.35, -0.11, 1.00, -2.59, -2.57, -0.72, -0.65, 0.71
-1.12, 1.03, 0.19, -0.57, -0.16, 0.18, 0.36, -2.31, -3.37, -0.38, -0.19, 0.16
-1.33, 1.32, 0.00, -0.09, 0.34, 0.61, 0.72, -2.70, -3.07, 0.25, 0.34, -0.45
-1.73, 1.17, 0.26, 0.53, 0.87, 1.06, 0.16, -2.50, -3.82, 0.85, 0.83, -0.97
-2.77, 1.18, 0.31, 0.96, 1.16, 1.56, 0.16, -4.04, -5.82, 1.07, 1.37, -1.46
-3.98, 2.36, 1.28, 1.66, 1.61, 2.15, -1.06, -5.49, -7.74, 1.63, 2.16, -2.13
-5.77, 1.31, 1.98, 2.54, 2.13, 2.96, -3.29, -6.68, -10.41, 1.96, 3.21, -3.42
-8.85, 2.12, 4.37, 3.61, 2.47, 3.05, -7.16, -9.03, -16.74, 2.10, 4.65, -4.46
-16.90, 2.97, 12.08, 4.36, 5.59, 3.32, -16.71, -13.46, -34.31, 1.64, 6.21, -5.40
-7.27, 4.81, 20.77, 8.49, 4.94, 6.92, -32.37, -0.84, -27.26, 1.11, 8.93, -8.55
-7.57, 9.07, 22.56, 9.79, 5.05, 4.44, -23.36, 5.37, -21.93, -3.73, 7.66, -6.61
-3.45, 9.95, 25.16, 12.04, 4.25, 3.94, -28.10, 6.64, -32.35, -10.33, 10.33, -1.12
-0.10, 11.30, 21.33, 11.24, 1.35, 1.83, -39.26, -6.72, -24.98, -14.00, 11.14, 4.85
1.15, 0.91, 15.27, 7.64, -0.28, -2.63, -29.22, 6.85, -15.67, -2.82, 5.07, 7.35
4.47, 6.06, 13.32, 5.83, 0.47, -3.32, -22.02, 4.44, -7.14, -1.12, 3.83, 6.81
3.90, -3.03, 7.14, 5.30, -0.54, -2.60, -17.47, -3.53, -1.43, -1.06, 1.24, 6.13
3.42, -1.61, 6.37, 1.82, -0.35, -2.64, -12.78, -3.49, -2.25, -0.24, 0.79, 4.93
1.93, -3.52, 5.33, 1.20, -0.10, -1.29, -10.73, -6.25, 0.48, -0.35, 0.18, 3.10
1.51, -2.35, 1.98, -0.00, -0.02, -0.46, -6.33, -5.17, 1.52, 0.25, 0.12, 1.79
