0.50, 0.49, 0.87, -1.69, 0.07, 1.74, -2.06, 1.29, -3.26, 1.00, -1.65, -2.41
-0.12, -0.92, 1.34, -1.33, 0.18, 2.04, -2.07, -1.79, -2.85, 0.58, -1.26, -2.24
-0.15, 0.25, 0.86, -1.36, 0.23, 1.74, -0.70, 1.42, -2.31, 1.21, -1.33, -2.13
1.13, 1.15, 0.58, -1.79, 0.18, 1.32, -0.10, 3.30, -1.60, 1.39, -1.33, -2.02
1.04, 0.92, 0.97, -1.74, 0.34, 1.14, -0.91, 2.87, -1.59, 1.30, -1.34, -1.69
0.20, 0.03, 0.02, -1.46, 0.13, 0.92, -1.05, 1.45, -0.97, 0.97, -1.39, -1.40
0.61, 0.79, 0.59, -1.44, -0.15, 0.67, -0.36, 1.90, -1.51, 0.83, -1.36, -1.18
-0.09, 0.65, 0.53, -1.45, -0.20, 0.51, -0.11, 0.63, -1.07, 0.72, -1.31, -0.89
-0.12, -0.26, 0.51, -1.39, -0.20, 0.25, -0.31, 0.27, -1.16, 0.66, -1.28, -0.68
-0.07, 0.09, -0.04, -1.50, -0.32, -0.03, 0.29, 0.58, -1.43, 0.92, -1.24, -0.49
-0.47, -0.01, -0.16, -1.33, -0.22, -0.01, 0.32, 0.09, -0.54, 0.93, -1.01, -0.19
-0.10, 0.03, -0.55, -1.47, -0.13, -0.10, 0.29, 0.27, -0.20, 1.11, -0.94, -0.03
-0.07, 0.41, -0.56, -1.19, -0.16, -0.16, 0.17, 0.17, 0.18, 0.85, -0.78, 0.02
-0.17, -0.17, -0.90, -0.98, -0.11, -0.22, 0.15, 0.10, 0.52, 0.84, -0.76, 0.08
0.02, -0.12, -1.25, -0.92, -0.18, -0.32, 0.25, 0.69, 0.20, 0.83, -0.59, 0.19
-0.08, -0.38, -0.84, -0.56, -0.09, -0.25, -0.11, -0.03, 0.26, 0.57, -0.45, 0.24
-0.25, -0.48, -0.26, -0.48, -0.08, -0.28, 0.03, -0.66, -0.15, 0.46, -0.42, 0.25
-0.09, 0.03, 0.23, -0.52, -0.08, -0.32, 0.01, -0.05, -0.83, 0.50, -0.36, 0.23
-0.75, 0.45, 0.10, -0.50, -0.04, -0.33, 0.74, -0.27, -0.61, 0.53, -0.27, 0.25
-0.82, 1.14, 0.34, -0.28, -0.02, -0.35, 1.20, 0.18, -0.99, 0.48, -0.20, 0.24
-0.69, 1.03, 0.44, -0.23, -0.03, -0.39, 1.01, 0.62, -0.92, 0.48, -0.21, 0.23
0.25, 1.30, 0.84, -0.42, -0.08, -0.46, 0.18, 0.45, -1.43, 0.62, -0.21, 0.22
-0.66, 1.10, 0.45, -0.36, 0.10, -0.25, 0.74, -0.22, -0.79, 0.47, -0.25, 0.16
-0.54, 0.86, 0.68, -0.38, -0.04, -0.34, 0.59, 0.47, -1.07, 0.41, -0.25, 0.16
-0.78, 0.73, 0.67, -0.38, -0.05, -0.28, 0.88, 0.03, -1.28, 0.38, -0.25, 0.16
-0.69, 0.63, 0.70, -0.35, -0.04, -0.19, 0.69, -0.14, -1.11, 0.35, -0.26, 0.16
-0.40, 0.66, 0.09, -0.58, -0.08, -0.08, 0.55, -0.23, -0.55, 0.39, -0.25, 0.12
0.13, 0.90, -0.21, -0.57, -0.01, 0.11, 0.11, 0.04, 0.02, 0.36, -0.24, 0.03
0.64, -0.46, -0.32, -0.40, 0.03, 0.12, -0.61, 0.53, 0.39, 0.53, -0.38, -0.06
0.41, -0.84, -1.24, -0.56, -0.15, -0.06, -0.65, -0.05, 1.53, 0.46, -0.52, -0.09
1.38, -1.37, -1.27, -0.36, -0.32, 0.02, -1.69, 0.10, 0.52, -0.05, -0.44, -0.15
0.71, -1.52, -1.12, -0.05, -0.21, 0.18, -0.75, -0.58, 0.75, -0.01, -0.28, -0.05
0.38, -1.11, -1.80, -0.32, -0.09, 0.03, 0.27, 0.81, 0.89, 0.23, 0.08, 0.28
0.31, -1.23, -1.93, -0.19, 0.31, 0.09, -0.55, 0.40, 1.23, 0.23, 0.39, 0.54
0.59, -0.70, -0.97, 0.10, 0.31, -0.07, -0.74, 0.61, 0.92, 0.29, 0.46, 0.70
-0.36, -0.44, -1.05, 0.19, 0.16, -0.32, -0.03, -1.97, 1.50, 0.01, 0.21, 0.50
0.10, 0.29, -1.26, -0.06, 0.13, -0.12, 0.29, -0.35, 0.08, 0.06, 0.22, 0.15
-0.31, 0.12, 0.67, 0.48, 0.27, 0.36, 0.16, -0.37, -1.29, -0.17, 0.35, -0.04
-0.32, 0.39, 1.00, 0.64, 0.24, 0.31, 0.23, -0.07, -0.99, -0.27, 0.32, -0.18
-0.72, -0.14, 0.87, 0.22, 0.16, 0.09, -0.05, -0.71, -0.48, -0.21, 0.18, -0.16
-0.83, -0.43, 0.73, 0.14, -0.06, 0.00, 0.17, -0.82, -0.54, -0.21, 0.08, -0.10
-0.26, -0.23, 0.29, -0.20, -0.03, -0.09, -0.04, -0.57, -0.24, 0.12, -0.10, 0.03
0.09, 0.40, -0.50, -0.40, -0.09, 0.05, 0.23, -0.16, 0.05, 0.15, -0.08, -0.03
0.49, -0.09, -0.10, 0.09, 0.02, 0.23, -0.33, 0.47, 0.00, -0.12, -0.11, -0.17
0.05, -0.57, -0.19, -0.02, -0.08, -0.04, -0.15, -0.07, -0.10, 0.04, -0.22, -0.18
0.02, -0.38, -0.69, -0.14, -0.02, -0.01, -0.07, -0.06, 0.26, 0.03, -0.15, -0.12
-0.23, -0.51, -1.04, -0.03, -0.02, 0.06, 0.03, -0.25, 0.90, -0.00, -0.08, 0.01
-0.12, -0.35, -0.56, -0.10, -0.01, 0.05, 0.18, -0.66, -0.04, 0.18, -0.07, 0.04
0.39, -0.19, -0.10, 0.04, 0.01, 0.10, -0.43, -0.08, -0.25, -0.03, 0.09, -0.04
0.28, 0.00, -0.16, 0.16, 0.10, 0.04, -0.41, -0.26, 0.34, -0.03, 0.08, -0.08
0.17, 0.31, -0.58, 0.05, 0.11, -0.14, 0.42, 0.47, -0.32, 0.46, -0.20, -0.25
-0.10, -0.05, -0.38, 0.14, 0.00, -0.04, -0.14, -0.47, 0.88, -0.37, 0.02, -0.06
-0.28, -0.95, -0.66, 0.09, 0.02, -0.06, 0.19, 0.00, 0.10, 0.08, -0.07, 0.05
0.16, -0.54, -0.10, 0.00, 0.00, -0.14, -0.22, -0.63, -0.27, 0.06, -0.18, 0.01
0.41, -0.01, 0.09, -0.03, 0.07, -0.22, -0.59, -0.30, 0.38, 0.26, -0.19, -0.12
-0.02, -0.90, -0.87, -0.16, 0.15, -0.16, 0.07, -0.34, 0.49, 0.39, -0.27, -0.10
-0.56, -0.85, -0.47, -0.13, 0.09, -0.03, 0.25, -0.37, 0.03, 0.39, -0.18, -0.04
-0.08, -0.39, -0.54, -0.19, 0.02, 0.01, 0.19, 0.08, 0.07, 0.14, -0.06, 0.12
0.48, 0.24, -0.34, 0.02, -0.14, 0.01, -0.34, 0.07, -0.22, -0.23, 0.00, 0.06
0.15, 0.06, 0.16, 0.19, -0.10, 0.06, -0.26, -0.28, -0.08, -0.29, 0.04, 0.01
-0.08, -0.13, -0.52, -0.12, -0.03, -0.09, 0.13, 0.33, 0.23, 0.08, -0.06, 0.06
-0.20, -0.62, -0.65, -0.00, -0.06, -0.04, -0.07, -0.71, 0.67, -0.10, -0.07, 0.10
-0.48, -0.14, 0.28, 0.04, -0.12, 0.04, -0.05, -1.25, -0.24, -0.20, 0.01, -0.07
0.33, 0.20, -0.32, -0.11, -0.02, -0.06, 0.00, -0.03, -0.29, 0.06, -0.01, -0.04
-0.04, -0.03, -0.23, 0.04, -0.01, -0.02, -0.05, -0.26, -0.27, -0.12, 0.00, -0.16
0.04, -0.31, -0.36, 0.05, 0.12, 0.03, 0.16, 0.59, -0.02, -0.08, 0.05, 0.05
0.19, 0.00, -0.20, 0.05, -0.00, -0.04, -0.27, -0.30, 0.23, -0.09, 0.10, 0.06
-0.08, -0.25, -0.22, 0.03, 0.03, 0.01, 0.00, -0.19, 0.06, -0.02, 0.04, -0.02
-0.16, -0.02, -0.39, 0.03, -0.01, -0.00, 0.01, -0.41, 0.09, -0.09, 0.03, -0.04
-0.07, -0.28, -0.24, 0.02, 0.00, 0.02, -0.07, -0.23, 0.14, -0.04, 0.02, -0.02
-0.05, -0.12, -0.23, -0.00, 0.02, 0.03, -0.05, -0.28, 0.09, -0.00, 0.01, -0.04
-0.11, -0.04, -0.19, 0.01, -0.01, 0.03, 0.00, -0.20, 0.04, -0.03, 0.01, -0.04
-0.16, -0.28, -0.22, -0.00, 0.02, 0.03, 0.00, -0.39, 0.05, -0.01, 0.01, -0.04
-0.12, -0.14, -0.03, 0.02, 0.03, 0.04, -0.06, -0.16, -0.03, 0.02, 0.02, -0.01
-0.21, -0.09, -0.12, 0.00, 0.02, -0.00, 0.15, -0.13, -0.16, 0.01, 0.02, -0.04
-0.01, -0.67, 0.02, 0.05, 0.09, -0.05, 0.04, -0.76, -0.70, 0.17, 0.03, 0.01
-0.13, -1.62, 0.00, 0.09, -0.06, 0.05, -0.63, 0.52, 0.28, 0.44, -0.07, 0.21
0.73, -1.83, -0.24, -0.41, -0.16, 0.03, -2.54, -1.21, 2.59, 0.30, -0.16, 0.39
1.32, -2.38, -0.49, -1.07, -0.22, 0.21, -2.85, -0.44, 3.25, 0.51, -0.66, 0.65
0.89, -2.76, 0.16, -1.88, -0.34, 0.05, -3.80, 0.17, 3.10, 1.24, -1.37, 1.00
1.36, -1.94, 0.37, -2.70, -0.79, -0.27, -4.15, 0.15, 2.44, 1.19, -2.02, 1.51
1.48, -1.50, 0.70, -3.18, -1.08, -0.37, -4.70, 0.75, 1.19, 1.11, -2.60, 1.95
0.43, -1.66, 1.34, -3.45, -1.31, -0.60, -5.33, 0.32, -0.80, 0.58, -3.01, 2.16
-0.30, -1.15, 2.18, -3.59, -1.50, -0.19, -4.83, -0.28, -2.39, -0.22, -3.24, 2.36
-0.34, -0.55, 2.98, -3.60, -1.29, -0.54, -4.67, -0.79, -4.08, -0.48, -3.39, 2.50
-2.33, -0.46, 3.19, -3.40, -0.92, -0.62, -4.43, -1.59, -4.90, -0.68, -3.20, 2.40
-1.18, 0.44, 2.28, -3.13, -0.63, -0.64, -2.01, -1.14, -5.01, -0.82, -3.20, 2.27
-0.90, -0.17, 1.38, -2.60, -0.38, -0.73, -1.71, -1.19, -4.41, -1.23, -2.72, 1.82
-0.85, 0.13, 1.04, -2.29, -0.30, -0.64, -1.16, -0.83, -4.21, -1.21, -2.33, 1.61
