2.01, -3.39, 3.23, 0.67, 0.19, -1.32, -9.38, -11.71, -4.06, -2.19, -2.17, 2.12
3.46, -1.18, 1.12, -0.46, 0.10, -0.13, -2.57, -5.03, -3.57, 1.04, -1.22, 0.53
2.07, -1.34, 1.88, -0.98, 0.07, 0.83, -2.37, -4.23, 1.79, 0.33, -0.22, -0.59
2.34, -0.55, 0.77, -1.76, -0.13, 0.85, -2.70, 0.60, 0.41, 0.63, -0.34, -1.38
1.80, -0.93, 0.55, -1.96, -0.24, 1.06, -3.69, -2.92, 0.65, 0.03, 0.27, -2.06
1.62, 0.88, 2.54, -2.65, -0.51, 1.11, -3.07, 1.13, 0.82, 0.79, 0.03, -2.31
0.91, 0.76, 1.23, -2.29, -0.54, 1.33, -1.84, 2.16, -1.00, 0.64, -0.20, -2.61
1.01, 0.12, 0.45, -2.02, -0.50, 1.45, -0.86, 2.15, -4.26, -0.23, -0.22, -2.74
-0.52, 1.50, 0.27, -1.50, -0.37, 1.24, -1.31, 0.96, 1.63, -1.17, -0.03, -2.83
0.95, 0.45, -1.81, -1.66, -0.79, 0.82, -0.28, -0.27, -2.00, -0.67, 0.47, -2.76
-0.85, -0.28, 0.02, -0.61, -0.41, 1.38, -1.34, 0.95, -0.34, -0.29, 0.46, -2.52
-0.71, -0.93, -0.36, -0.92, -0.50, 0.90, -3.51, 2.96, -2.70, -0.27, 0.85, -2.06
-0.42, 0.47, 0.34, -0.81, -0.29, 0.91, 0.27, -0.22, -1.58, -0.39, 0.10, -1.97
-0.30, 0.15, 0.14, -0.48, -0.16, 0.91, -0.50, 1.29, 0.07, -0.24, 0.55, -1.74
0.41, -0.46, -0.21, -0.82, -0.36, 0.61, -0.64, 0.92, 0.49, 0.14, 0.30, -1.68
-0.32, 0.55, -0.65, -0.45, -0.13, 0.55, 0.28, 2.07, -0.10, -0.38, -0.00, -1.24
0.54, -0.15, -0.22, -0.39, -0.31, 0.54, -0.16, -1.31, 0.91, -1.60, -0.02, -1.03
0.16, 0.14, -0.10, -0.34, -0.32, 0.51, -0.10, 2.73, -0.36, -0.27, 0.01, -0.87
0.03, -0.35, -0.35, -0.23, -0.31, 0.54, 0.02, -1.55, 0.39, -0.12, 0.01, -0.84
0.88, 0.24, -1.26, -0.43, -0.47, 0.21, -1.11, 0.95, 1.76, 0.95, 0.05, -0.78
0.13, 0.05, -0.63, -0.07, -0.54, 0.47, -0.39, 0.46, -0.23, -0.55, -0.30, -0.74
0.32, -1.13, 0.87, -0.02, -0.50, 0.74, -1.28, -0.95, -0.43, -0.16, -0.17, -0.67
-0.19, -0.15, -0.27, -0.40, -0.47, 0.39, -0.35, 0.09, 0.58, 0.72, -0.28, -0.68
0.00, 0.79, -1.11, -0.40, -0.52, 0.22, 0.06, 1.46, -0.40, 0.08, -0.40, -0.74
0.48, 0.24, -0.50, -0.09, -0.56, 0.43, -0.79, 0.35, -0.10, -0.50, -0.21, -0.78
-0.52, -0.32, 0.00, -0.16, -0.51, 0.40, -0.95, -1.72, 1.01, -0.26, 0.10, -0.62
-0.36, -0.67, -0.04, -0.44, -0.43, 0.31, 0.61, -0.20, 0.13, 1.14, -0.28, -0.98
0.24, 0.02, -1.53, -0.63, -0.62, 0.28, 0.25, -1.43, 2.34, 0.70, -0.42, -1.40
0.33, -0.46, -0.79, -0.73, -0.89, 0.39, -1.70, 0.60, 0.81, 0.10, -0.89, -1.07
-0.15, -0.94, 0.27, -0.33, -0.67, 0.68, -0.78, -0.23, -1.04, -1.02, -0.64, -0.80
-0.90, -1.41, -0.34, -0.64, -0.49, 0.52, -0.29, -3.33, -2.04, -0.36, -0.68, -0.92
0.37, -0.30, 0.07, -1.07, -0.51, 0.23, -1.85, 0.50, 0.33, 1.15, -0.67, -0.81
1.04, 0.17, -0.29, -0.87, -0.51, 0.44, -0.25, -1.13, 1.00, -0.22, -0.56, -1.10
-0.61, -1.42, -0.38, -0.84, -0.57, 0.56, -0.40, 0.04, -0.47, -0.60, -0.89, -1.47
-1.01, 0.04, 0.10, -0.84, -0.69, 0.36, 0.08, 1.84, -0.10, -0.06, -0.86, -1.10
-0.04, 0.29, -0.45, -0.78, -0.66, 0.12, -0.84, 0.91, -0.43, 0.93, -0.79, -0.62
0.12, 0.77, -0.61, -0.50, -0.60, 0.10, 0.38, 3.88, -0.08, 0.18, -0.70, -0.46
1.62, -0.08, -0.82, -0.48, -0.84, 0.12, -0.96, -2.31, 1.16, 0.82, -0.95, -0.08
0.40, 0.42, 0.21, -0.28, -0.96, 0.17, -1.85, 4.09, 0.32, 0.72, -0.84, -0.07
0.73, -0.01, -0.33, -0.18, -0.97, 0.17, -3.04, 1.05, 0.46, -1.56, -1.05, -0.30
0.51, -0.27, -0.93, -0.51, -1.30, 0.06, 0.43, -3.29, 0.00, -1.38, -1.33, -0.41
-0.99, -0.18, 0.09, -0.37, -1.32, 0.17, -1.45, 3.96, -0.23, 1.74, -1.09, -0.23
-0.78, -0.71, 0.73, -1.33, -0.73, 0.32, -0.51, -0.33, -1.69, 0.17, -1.21, -0.10
-0.38, 0.84, -0.56, -0.64, -1.18, -0.14, 0.39, 0.15, -0.41, -0.44, -1.05, -0.39
0.56, -1.39, 0.99, -0.28, -1.05, 0.42, 3.01, 0.25, -3.37, -0.80, -0.92, -0.27
-0.34, -1.47, 0.54, -0.64, -0.47, 0.16, -1.62, 0.23, -0.24, 0.40, -0.69, -0.83
-0.20, 0.33, -1.49, -0.56, -0.75, 0.03, -0.88, 0.43, 0.97, -0.11, -0.58, -0.66
0.47, -1.34, 0.38, -0.41, -0.53, 0.62, -1.77, -2.15, -1.43, -0.62, -0.45, -0.60
